period,origin,origin_name,dest,dest_name,delta_weight
2018H1,10018,新竹市,10008,南投,1
2018H1,10008,南投,10005,苗栗,-2
2018H1,10002,宜蘭,10014,臺東,-1
2018H1,63000,臺北,10004,新竹縣,-1
2018H1,10014,臺東,67000,臺南,3
2018H1,66000,臺中,10015,花蓮,1
2018H1,10010,嘉義縣,63000,臺北,1
2018H1,10017,基隆,10007,彰化,-1
2018H1,10004,新竹縣,63000,臺北,3
2018H1,10002,宜蘭,10007,彰化,2
2018H1,10002,宜蘭,10013,屏東,-1
2018H1,10004,新竹縣,10010,嘉義縣,-1
2018H1,68000,桃園,10002,宜蘭,9
2018H1,10002,宜蘭,10018,新竹市,1
2018H1,10018,新竹市,65000,新北,-3
2018H1,10008,南投,65000,新北,2
2018H1,10007,彰化,63000,臺北,-1
2018H1,65000,新北,10009,雲林,-1
2018H1,66000,臺中,10017,基隆,-1
2018H1,64000,高雄,10009,雲林,1
2018H1,10004,新竹縣,10017,基隆,1
2018H1,10020,嘉義市,64000,高雄,1
2018H1,10014,臺東,64000,高雄,1
2018H1,68000,桃園,10014,臺東,5
2018H1,64000,高雄,66000,臺中,2
2018H1,10015,花蓮,66000,臺中,-5
2018H1,63000,臺北,68000,桃園,16
2018H1,65000,新北,10002,宜蘭,7
2018H1,10015,花蓮,10002,宜蘭,7
2018H1,09020,金門,68000,桃園,-1
2018H1,66000,臺中,10004,新竹縣,2
2018H1,10002,宜蘭,10015,花蓮,1
2018H1,68000,桃園,10018,新竹市,-6
2018H1,67000,臺南,64000,高雄,1
2018H1,65000,新北,10014,臺東,-2
2018H1,10009,雲林,10004,新竹縣,-2
2018H1,64000,高雄,10014,臺東,2
2018H1,10015,花蓮,10014,臺東,-4
2018H1,10008,南投,10009,雲林,-4
2018H1,10007,彰化,66000,臺中,1
2018H1,63000,臺北,10008,南投,2
2018H1,10008,南投,66000,臺中,10
2018H1,10002,宜蘭,10017,基隆,-2
2018H1,64000,高雄,10007,彰化,-1
2018H1,10015,花蓮,10007,彰化,1
2018H1,10015,花蓮,10013,屏東,-2
2018H1,10007,彰化,10002,宜蘭,1
2018H1,10008,南投,10002,宜蘭,5
2018H1,65000,新北,10018,新竹市,-1
2018H2,10015,花蓮,10018,新竹市,2
2018H2,68000,桃園,63000,臺北,-8
2018H2,10017,基隆,10004,新竹縣,1
2018H2,10014,臺東,10005,苗栗,2
2018H2,10014,臺東,10008,南投,-1
2018H2,68000,桃園,10010,嘉義縣,4
2018H2,10004,新竹縣,10013,屏東,2
2018H2,10018,新竹市,10014,臺東,2
2018H2,10002,宜蘭,10004,新竹縣,4
2018H2,10009,雲林,68000,桃園,-1
2018H2,63000,臺北,65000,新北,6
2018H2,10005,苗栗,64000,高雄,-2
2018H2,63000,臺北,67000,臺南,-1
2018H2,10008,南投,10007,彰化,2
2018H2,68000,桃園,10017,基隆,-1
2018H2,65000,新北,63000,臺北,9
2018H2,09007,連江,65000,新北,1
2018H2,67000,臺南,10008,南投,-2
2018H2,10013,屏東,67000,臺南,1
2018H2,10008,南投,10018,新竹市,2
2018H2,10014,臺東,63000,臺北,1
2018H2,10017,基隆,68000,桃園,2
2018H2,64000,高雄,09020,金門,-1
2018H2,10005,苗栗,68000,桃園,-3
2018H2,10009,雲林,10008,南投,2
2018H2,10009,雲林,10005,苗栗,-2
2018H2,10015,花蓮,09020,金門,1
2018H2,10002,宜蘭,68000,桃園,5
2018H2,68000,桃園,10004,新竹縣,10
2018H2,68000,桃園,66000,臺中,-5
2018H2,10004,新竹縣,10015,花蓮,-1
2018H2,65000,新北,10017,基隆,-2
2018H2,63000,臺北,64000,高雄,-1
2018H2,67000,臺南,63000,臺北,1
2018H2,10018,新竹市,63000,臺北,-3
2018H2,10004,新竹縣,09020,金門,2
2018H2,67000,臺南,10010,嘉義縣,1
2018H2,10007,彰化,10015,花蓮,1
2018H2,66000,臺中,67000,臺南,2
2018H2,65000,新北,10004,新竹縣,-1
2018H2,65000,新北,66000,臺中,-1
2018H2,10004,新竹縣,67000,臺南,1
2018H2,64000,高雄,10004,新竹縣,1
2018H2,10015,花蓮,10004,新竹縣,1
2018H2,10005,苗栗,10008,南投,3
2018H2,10014,臺東,10009,雲林,-1
2018H2,10008,南投,09020,金門,1
2018H2,10002,宜蘭,10008,南投,1
2018H2,63000,臺北,09007,連江,-1
2018H2,10020,嘉義市,66000,臺中,2
2018H2,68000,桃園,10013,屏東,-5
2018H2,10008,南投,10017,基隆,-1
2018H2,10014,臺東,10002,宜蘭,-1
2018H2,66000,臺中,64000,高雄,4
2018H2,63000,臺北,10016,澎湖,1
2018H2,10017,基隆,65000,新北,2
2018H2,67000,臺南,66000,臺中,-4
2018H2,10004,新竹縣,64000,高雄,1
2018H2,10005,苗栗,65000,新北,2
2018H2,10018,新竹市,10004,新竹縣,48
2018H2,10002,宜蘭,65000,新北,-16
2018H2,10018,新竹市,66000,臺中,3
2018H2,10007,彰化,10004,新竹縣,1
2018H2,10008,南投,10004,新竹縣,2
2018H2,63000,臺北,10005,苗栗,6
2018H2,67000,臺南,10002,宜蘭,2
2018H2,10009,雲林,64000,高雄,1
2018H2,10005,苗栗,10010,嘉義縣,1
2018H2,64000,高雄,10013,屏東,1
2018H2,10013,屏東,10005,苗栗,-2
2018H2,10013,屏東,10008,南投,-1
2018H2,10014,臺東,10007,彰化,-1
2018H2,66000,臺中,68000,桃園,5
2018H2,10002,宜蘭,10020,嘉義市,1
2018H2,68000,桃園,10015,花蓮,3
2018H2,10004,新竹縣,68000,桃園,13
2018H2,10014,臺東,10018,新竹市,-1
2018H2,67000,臺南,10014,臺東,-1
2018H2,10004,新竹縣,09007,連江,1
2018H2,68000,桃園,09020,金門,-1
2018H2,10017,基隆,64000,高雄,1
2018H2,10007,彰化,68000,桃園,-2
2018H2,10018,新竹市,10013,屏東,1
2018H2,63000,臺北,10010,嘉義縣,1
2018H2,10002,宜蘭,64000,高雄,-2
2018H2,10008,南投,10013,屏東,-1
2018H2,66000,臺中,10016,澎湖,-1
2018H2,65000,新北,10015,花蓮,2
2018H2,68000,桃園,67000,臺南,8
2018H2,10005,苗栗,66000,臺中,-13
2018H2,64000,高雄,10015,花蓮,-2
2018H2,66000,臺中,10005,苗栗,47
2018H2,66000,臺中,10008,南投,12
2018H2,10005,苗栗,10002,宜蘭,5
2018H2,10004,新竹縣,10005,苗栗,-1
2018H2,10013,屏東,10020,嘉義市,1
2018H2,10009,雲林,10018,新竹市,-1
2018H2,10002,宜蘭,09007,連江,-1
2018H2,10007,彰化,10008,南投,-2
2018H2,65000,新北,67000,臺南,4
2018H2,10005,苗栗,10014,臺東,1
2018H2,64000,高雄,67000,臺南,1
2018H2,68000,桃園,64000,高雄,-2
2018H2,10014,臺東,10017,基隆,1
2018H2,10020,嘉義市,67000,臺南,-1
2018H2,66000,臺中,65000,新北,-5
2018H2,63000,臺北,66000,臺中,2
2018H2,66000,臺中,63000,臺北,3
2018H2,10004,新竹縣,65000,新北,-9
2018H2,10005,苗栗,10007,彰化,-4
2018H2,10005,苗栗,10013,屏東,3
2018H2,63000,臺北,10002,宜蘭,14
2018H2,66000,臺中,10010,嘉義縣,1
2018H2,10002,宜蘭,10016,澎湖,1
2018H2,10005,苗栗,10018,新竹市,-2
2018H2,10013,屏東,10002,宜蘭,-2
2018H2,10002,宜蘭,10005,苗栗,3
2018H2,10009,雲林,10010,嘉義縣,1
2018H2,67000,臺南,10017,基隆,-1
2018H2,10007,彰化,65000,新北,-1
2018H2,10014,臺東,10004,新竹縣,-1
2018H2,65000,新北,64000,高雄,1
2018H2,68000,桃園,09007,連江,-3
2018H2,63000,臺北,10014,臺東,-1
2018H2,10008,南投,67000,臺南,2
2018H2,63000,臺北,10007,彰化,-1
2018H2,67000,臺南,10004,新竹縣,-2
2018H2,66000,臺中,10009,雲林,1
2018H2,10016,澎湖,66000,臺中,1
2018H2,10017,基隆,63000,臺北,5
2018H2,65000,新北,68000,桃園,37
2018H2,10004,新竹縣,10009,雲林,1
2018H2,68000,桃園,10016,澎湖,-1
2018H2,10002,宜蘭,63000,臺北,-7
2018H2,63000,臺北,10018,新竹市,1
2018H2,65000,新北,09007,連江,4
2018H2,64000,高雄,68000,桃園,3
2018H2,10015,花蓮,68000,桃園,-9
2018H2,10020,嘉義市,68000,桃園,1
2018H2,66000,臺中,10002,宜蘭,5
2018H2,68000,桃園,10005,苗栗,-4
2018H2,68000,桃園,10008,南投,1
2018H2,10004,新竹縣,10002,宜蘭,3
2018H2,10005,苗栗,09020,金門,1
2018H2,10007,彰化,64000,高雄,1
2018H2,10009,雲林,66000,臺中,-1
2018H2,10008,南投,64000,高雄,-1
2018H2,10005,苗栗,10017,基隆,-3
2018H2,66000,臺中,10014,臺東,-2
2018H2,10015,花蓮,10016,澎湖,2
2018H2,65000,新北,10005,苗栗,1
2018H2,65000,新北,10008,南投,2
2018H2,10018,新竹市,68000,桃園,20
2018H2,63000,臺北,10015,花蓮,-1
2018H2,64000,高雄,10005,苗栗,1
2018H2,64000,高雄,10008,南投,-1
2018H2,10015,花蓮,10005,苗栗,3
2018H2,10018,新竹市,09007,連江,-1
2018H2,68000,桃園,65000,新北,-25
2018H2,10008,南投,68000,桃園,-4
2018H2,66000,臺中,10007,彰化,-2
2018H2,10002,宜蘭,10009,雲林,-6
2018H2,10005,苗栗,10004,新竹縣,7
2018H2,10004,新竹縣,10007,彰化,2
2018H2,10013,屏東,10010,嘉義縣,-1
2018H2,10002,宜蘭,66000,臺中,6
2018H2,66000,臺中,10018,新竹市,3
2018H2,10004,新竹縣,10018,新竹市,5
2018H2,10014,臺東,10015,花蓮,-1
2018H2,63000,臺北,10017,基隆,2
2018H2,10008,南投,10016,澎湖,1
2018H2,64000,高雄,65000,新北,6
2018H2,10015,花蓮,65000,新北,-2
2018H2,64000,高雄,63000,臺北,1
2018H2,10015,花蓮,63000,臺北,1
2018H2,10018,新竹市,10005,苗栗,5
2018H2,10008,南投,10005,苗栗,1
2018H2,64000,高雄,10010,嘉義縣,-2
2018H2,10002,宜蘭,10014,臺東,2
2018H2,63000,臺北,10004,新竹縣,8
2018H2,68000,桃園,10009,雲林,-1
2018H2,66000,臺中,10015,花蓮,-6
2018H2,10010,嘉義縣,63000,臺北,-1
2018H2,10017,基隆,10007,彰化,-1
2018H2,10004,新竹縣,63000,臺北,8
2018H2,10002,宜蘭,10007,彰化,2
2018H2,10002,宜蘭,10013,屏東,-1
2018H2,10013,屏東,66000,臺中,-4
2018H2,10004,新竹縣,10010,嘉義縣,-1
2018H2,10017,基隆,10018,新竹市,1
2018H2,68000,桃園,10002,宜蘭,11
2018H2,10009,雲林,10015,花蓮,1
2018H2,66000,臺中,09020,金門,-1
2018H2,10002,宜蘭,10018,新竹市,2
2018H2,10018,新竹市,65000,新北,1
2018H2,10008,南投,65000,新北,-7
2018H2,10008,南投,63000,臺北,5
2018H2,65000,新北,10009,雲林,1
2018H2,66000,臺中,10017,基隆,3
2018H2,10009,雲林,09020,金門,1
2018H2,10008,南投,10010,嘉義縣,3
2018H2,64000,高雄,10009,雲林,-2
2018H2,10004,新竹縣,10017,基隆,1
2018H2,10014,臺東,64000,高雄,3
2018H2,68000,桃園,10014,臺東,7
2018H2,67000,臺南,10020,嘉義市,2
2018H2,64000,高雄,66000,臺中,3
2018H2,63000,臺北,68000,桃園,10
2018H2,65000,新北,10002,宜蘭,12
2018H2,10015,花蓮,10002,宜蘭,11
2018H2,10020,嘉義市,10002,宜蘭,-1
2018H2,68000,桃園,10007,彰化,1
2018H2,66000,臺中,10004,新竹縣,-8
2018H2,10002,宜蘭,10015,花蓮,-12
2018H2,10010,嘉義縣,10004,新竹縣,1
2018H2,10010,嘉義縣,66000,臺中,2
2018H2,68000,桃園,10018,新竹市,-10
2018H2,67000,臺南,64000,高雄,-2
2018H2,10014,臺東,68000,桃園,1
2018H2,10017,基隆,09020,金門,1
2018H2,65000,新北,10014,臺東,2
2018H2,64000,高雄,10014,臺東,4
2018H2,10002,宜蘭,09020,金門,-2
2018H2,10008,南投,10009,雲林,2
2018H2,10007,彰化,66000,臺中,3
2018H2,63000,臺北,10008,南投,-1
2018H2,10008,南投,66000,臺中,-9
2018H2,65000,新北,10007,彰化,2
2018H2,10002,宜蘭,10017,基隆,-1
2018H2,10018,新竹市,10002,宜蘭,3
2018H2,64000,高雄,10007,彰化,1
2018H2,10015,花蓮,10007,彰化,-2
2018H2,10015,花蓮,10013,屏東,-3
2018H2,10007,彰化,10002,宜蘭,1
2018H2,10008,南投,10002,宜蘭,2
2018H2,10016,澎湖,68000,桃園,-1
2018H2,10020,嘉義市,10007,彰化,1
2018H2,65000,新北,10018,新竹市,-2
2019H1,10020,嘉義市,10018,新竹市,-1
2019H1,10013,屏東,10015,花蓮,1
2019H1,10017,基隆,10004,新竹縣,-1
2019H1,68000,桃園,10010,嘉義縣,-1
2019H1,10004,新竹縣,10013,屏東,2
2019H1,63000,臺北,65000,新北,15
2019H1,10005,苗栗,64000,高雄,-2
2019H1,10018,新竹市,10007,彰化,-1
2019H1,10008,南投,10007,彰化,2
2019H1,68000,桃園,10017,基隆,-1
2019H1,65000,新北,63000,臺北,12
2019H1,67000,臺南,10008,南投,-1
2019H1,10007,彰化,10018,新竹市,1
2019H1,10014,臺東,65000,新北,1
2019H1,10014,臺東,63000,臺北,-1
2019H1,10020,嘉義市,10010,嘉義縣,3
2019H1,10017,基隆,68000,桃園,4
2019H1,64000,高雄,09020,金門,1
2019H1,10005,苗栗,68000,桃園,1
2019H1,10015,花蓮,09020,金門,-1
2019H1,10002,宜蘭,68000,桃園,9
2019H1,68000,桃園,10004,新竹縣,10
2019H1,10004,新竹縣,10015,花蓮,-4
2019H1,63000,臺北,64000,高雄,2
2019H1,10015,花蓮,10017,基隆,1
2019H1,67000,臺南,65000,新北,-1
2019H1,67000,臺南,63000,臺北,1
2019H1,10018,新竹市,63000,臺北,-4
2019H1,10004,新竹縣,09020,金門,-1
2019H1,10007,彰化,10015,花蓮,1
2019H1,65000,新北,10004,新竹縣,1
2019H1,65000,新北,66000,臺中,5
2019H1,10004,新竹縣,67000,臺南,-1
2019H1,64000,高雄,10004,新竹縣,-2
2019H1,10015,花蓮,10004,新竹縣,2
2019H1,10005,苗栗,10008,南投,1
2019H1,10008,南投,09020,金門,-1
2019H1,10002,宜蘭,10008,南投,1
2019H1,10017,基隆,65000,新北,4
2019H1,10004,新竹縣,64000,高雄,2
2019H1,10018,新竹市,10004,新竹縣,49
2019H1,10005,苗栗,63000,臺北,2
2019H1,10008,南投,10004,新竹縣,-3
2019H1,63000,臺北,10005,苗栗,1
2019H1,65000,新北,10013,屏東,1
2019H1,10005,苗栗,10010,嘉義縣,-1
2019H1,10002,宜蘭,67000,臺南,1
2019H1,66000,臺中,68000,桃園,-2
2019H1,10009,雲林,10002,宜蘭,1
2019H1,10002,宜蘭,10020,嘉義市,1
2019H1,68000,桃園,10015,花蓮,-1
2019H1,10004,新竹縣,68000,桃園,-8
2019H1,67000,臺南,10013,屏東,1
2019H1,63000,臺北,10010,嘉義縣,-1
2019H1,10002,宜蘭,64000,高雄,-1
2019H1,10008,南投,10013,屏東,-1
2019H1,67000,臺南,10018,新竹市,2
2019H1,68000,桃園,67000,臺南,1
2019H1,10004,新竹縣,10016,澎湖,1
2019H1,10005,苗栗,66000,臺中,2
2019H1,64000,高雄,10015,花蓮,1
2019H1,66000,臺中,10005,苗栗,-3
2019H1,66000,臺中,10008,南投,6
2019H1,10004,新竹縣,10005,苗栗,1
2019H1,10004,新竹縣,10008,南投,3
2019H1,10007,彰化,10008,南投,1
2019H1,65000,新北,67000,臺南,1
2019H1,63000,臺北,10009,雲林,-1
2019H1,10015,花蓮,67000,臺南,-2
2019H1,68000,桃園,64000,高雄,-5
2019H1,66000,臺中,65000,新北,3
2019H1,66000,臺中,63000,臺北,2
2019H1,10010,嘉義縣,65000,新北,-1
2019H1,10004,新竹縣,65000,新北,2
2019H1,10005,苗栗,10007,彰化,1
2019H1,10005,苗栗,10013,屏東,-1
2019H1,63000,臺北,10002,宜蘭,-1
2019H1,66000,臺中,10010,嘉義縣,-1
2019H1,10002,宜蘭,10016,澎湖,-1
2019H1,10009,雲林,63000,臺北,2
2019H1,10017,基隆,10005,苗栗,1
2019H1,10005,苗栗,10018,新竹市,2
2019H1,10020,嘉義市,10004,新竹縣,-1
2019H1,10002,宜蘭,10005,苗栗,-1
2019H1,10007,彰化,65000,新北,1
2019H1,68000,桃園,09007,連江,4
2019H1,10015,花蓮,64000,高雄,-4
2019H1,10018,新竹市,67000,臺南,-1
2019H1,63000,臺北,10014,臺東,1
2019H1,10008,南投,67000,臺南,-1
2019H1,10018,新竹市,10020,嘉義市,1
2019H1,66000,臺中,10009,雲林,-2
2019H1,10016,澎湖,66000,臺中,2
2019H1,10017,基隆,63000,臺北,-1
2019H1,65000,新北,68000,桃園,15
2019H1,10013,屏東,10007,彰化,-1
2019H1,10002,宜蘭,63000,臺北,11
2019H1,63000,臺北,10018,新竹市,1
2019H1,64000,高雄,68000,桃園,1
2019H1,10015,花蓮,68000,桃園,-6
2019H1,10002,宜蘭,10010,嘉義縣,-1
2019H1,10020,嘉義市,68000,桃園,1
2019H1,66000,臺中,10002,宜蘭,3
2019H1,68000,桃園,10005,苗栗,-2
2019H1,68000,桃園,10008,南投,-1
2019H1,10004,新竹縣,10002,宜蘭,3
2019H1,10008,南投,64000,高雄,1
2019H1,65000,新北,10016,澎湖,1
2019H1,10015,花蓮,10016,澎湖,-1
2019H1,65000,新北,10005,苗栗,3
2019H1,65000,新北,10008,南投,-1
2019H1,10018,新竹市,68000,桃園,2
2019H1,63000,臺北,10015,花蓮,-2
2019H1,64000,高雄,10005,苗栗,1
2019H1,10015,花蓮,10005,苗栗,3
2019H1,10015,花蓮,10008,南投,-1
2019H1,68000,桃園,65000,新北,-4
2019H1,10008,南投,68000,桃園,-3
2019H1,10008,南投,09007,連江,1
2019H1,66000,臺中,10007,彰化,3
2019H1,66000,臺中,10013,屏東,1
2019H1,10017,基隆,66000,臺中,-1
2019H1,10005,苗栗,10004,新竹縣,6
2019H1,10004,新竹縣,10007,彰化,-2
2019H1,63000,臺北,09020,金門,1
2019H1,10002,宜蘭,66000,臺中,4
2019H1,66000,臺中,10018,新竹市,-1
2019H1,10004,新竹縣,10018,新竹市,1
2019H1,63000,臺北,10017,基隆,1
2019H1,64000,高雄,65000,新北,-1
2019H1,10015,花蓮,65000,新北,-4
2019H1,10015,花蓮,63000,臺北,-1
2019H1,10018,新竹市,10005,苗栗,4
2019H1,10007,彰化,10005,苗栗,2
2019H1,63000,臺北,10004,新竹縣,1
2019H1,68000,桃園,10009,雲林,-3
2019H1,66000,臺中,10015,花蓮,-1
2019H1,10010,嘉義縣,63000,臺北,1
2019H1,10002,宜蘭,10007,彰化,3
2019H1,10002,宜蘭,10013,屏東,1
2019H1,10004,新竹縣,10010,嘉義縣,3
2019H1,10017,基隆,10018,新竹市,-1
2019H1,68000,桃園,10002,宜蘭,-5
2019H1,10009,雲林,10015,花蓮,1
2019H1,10002,宜蘭,10018,新竹市,5
2019H1,10018,新竹市,65000,新北,-2
2019H1,10008,南投,65000,新北,-1
2019H1,10007,彰化,63000,臺北,1
2019H1,10008,南投,63000,臺北,-5
2019H1,65000,新北,10009,雲林,-1
2019H1,66000,臺中,10017,基隆,1
2019H1,10007,彰化,10010,嘉義縣,-1
2019H1,10015,花蓮,10009,雲林,-3
2019H1,10020,嘉義市,64000,高雄,1
2019H1,10014,臺東,64000,高雄,2
2019H1,68000,桃園,10014,臺東,-1
2019H1,64000,高雄,66000,臺中,-2
2019H1,67000,臺南,10020,嘉義市,-2
2019H1,10015,花蓮,66000,臺中,-8
2019H1,63000,臺北,68000,桃園,1
2019H1,65000,新北,10002,宜蘭,6
2019H1,64000,高雄,10002,宜蘭,1
2019H1,10015,花蓮,10002,宜蘭,-5
2019H1,68000,桃園,10007,彰化,-2
2019H1,66000,臺中,10004,新竹縣,2
2019H1,10002,宜蘭,10015,花蓮,4
2019H1,10004,新竹縣,66000,臺中,11
2019H1,68000,桃園,10018,新竹市,2
2019H1,65000,新北,10014,臺東,-1
2019H1,10018,新竹市,10009,雲林,1
2019H1,10002,宜蘭,09020,金門,-1
2019H1,10015,花蓮,10014,臺東,2
2019H1,10008,南投,10009,雲林,-1
2019H1,63000,臺北,10008,南投,-1
2019H1,10008,南投,66000,臺中,13
2019H1,10002,宜蘭,10017,基隆,-1
2019H1,10018,新竹市,10002,宜蘭,2
2019H1,10005,苗栗,67000,臺南,5
2019H1,10015,花蓮,10007,彰化,1
2019H1,10008,南投,10002,宜蘭,1
2019H1,10016,澎湖,68000,桃園,1
2019H2,64000,高雄,10018,新竹市,2
2019H2,68000,桃園,63000,臺北,7
2019H2,10020,嘉義市,10018,新竹市,-1
2019H2,10013,屏東,10015,花蓮,1
2019H2,10017,基隆,10004,新竹縣,1
2019H2,68000,桃園,10010,嘉義縣,1
2019H2,10018,新竹市,10014,臺東,2
2019H2,10002,宜蘭,10004,新竹縣,7
2019H2,10009,雲林,68000,桃園,-2
2019H2,10008,南投,10014,臺東,-1
2019H2,63000,臺北,65000,新北,9
2019H2,10005,苗栗,64000,高雄,-3
2019H2,10018,新竹市,10007,彰化,2
2019H2,63000,臺北,67000,臺南,2
2019H2,10008,南投,10007,彰化,4
2019H2,68000,桃園,10017,基隆,-1
2019H2,65000,新北,63000,臺北,7
2019H2,67000,臺南,10005,苗栗,3
2019H2,10007,彰化,10018,新竹市,1
2019H2,10014,臺東,65000,新北,-3
2019H2,10014,臺東,63000,臺北,1
2019H2,10020,嘉義市,10010,嘉義縣,-2
2019H2,10017,基隆,68000,桃園,2
2019H2,64000,高雄,09020,金門,-1
2019H2,10005,苗栗,68000,桃園,12
2019H2,10015,花蓮,09020,金門,-1
2019H2,10002,宜蘭,68000,桃園,26
2019H2,10005,苗栗,09007,連江,-1
2019H2,68000,桃園,10004,新竹縣,-21
2019H2,68000,桃園,66000,臺中,9
2019H2,65000,新北,10017,基隆,2
2019H2,64000,高雄,10017,基隆,-2
2019H2,63000,臺北,64000,高雄,2
2019H2,67000,臺南,63000,臺北,-1
2019H2,10018,新竹市,63000,臺北,6
2019H2,10004,新竹縣,09020,金門,1
2019H2,10007,彰化,10015,花蓮,1
2019H2,66000,臺中,67000,臺南,1
2019H2,65000,新北,10004,新竹縣,9
2019H2,10009,雲林,65000,新北,1
2019H2,65000,新北,66000,臺中,5
2019H2,10004,新竹縣,67000,臺南,1
2019H2,64000,高雄,10004,新竹縣,1
2019H2,10015,花蓮,10004,新竹縣,-6
2019H2,10005,苗栗,10008,南投,1
2019H2,10008,南投,09020,金門,3
2019H2,10002,宜蘭,10008,南投,-3
2019H2,63000,臺北,09007,連江,1
2019H2,66000,臺中,10020,嘉義市,1
2019H2,10010,嘉義縣,10020,嘉義市,1
2019H2,10013,屏東,68000,桃園,1
2019H2,10018,新竹市,10017,基隆,-1
2019H2,68000,桃園,10013,屏東,4
2019H2,10014,臺東,10002,宜蘭,1
2019H2,66000,臺中,64000,高雄,6
2019H2,63000,臺北,10016,澎湖,-1
2019H2,10017,基隆,65000,新北,4
2019H2,67000,臺南,66000,臺中,2
2019H2,10004,新竹縣,64000,高雄,6
2019H2,10005,苗栗,65000,新北,-2
2019H2,10018,新竹市,10004,新竹縣,85
2019H2,10005,苗栗,63000,臺北,10
2019H2,10002,宜蘭,65000,新北,1
2019H2,10018,新竹市,66000,臺中,-3
2019H2,10007,彰化,10004,新竹縣,-1
2019H2,10008,南投,10004,新竹縣,3
2019H2,63000,臺北,10005,苗栗,1
2019H2,67000,臺南,10002,宜蘭,1
2019H2,10002,宜蘭,67000,臺南,-1
2019H2,10014,臺東,10007,彰化,-1
2019H2,66000,臺中,68000,桃園,13
2019H2,10010,嘉義縣,68000,桃園,2
2019H2,68000,桃園,10015,花蓮,-1
2019H2,10004,新竹縣,68000,桃園,22
2019H2,67000,臺南,10014,臺東,1
2019H2,68000,桃園,09020,金門,-5
2019H2,67000,臺南,10013,屏東,-1
2019H2,10007,彰化,68000,桃園,1
2019H2,10013,屏東,65000,新北,4
2019H2,10002,宜蘭,64000,高雄,4
2019H2,10005,苗栗,10009,雲林,1
2019H2,10008,南投,10013,屏東,1
2019H2,66000,臺中,10016,澎湖,3
2019H2,68000,桃園,67000,臺南,2
2019H2,10004,新竹縣,10016,澎湖,1
2019H2,10005,苗栗,66000,臺中,-10
2019H2,64000,高雄,10015,花蓮,3
2019H2,66000,臺中,10005,苗栗,-13
2019H2,66000,臺中,10008,南投,-1
2019H2,10004,新竹縣,10005,苗栗,6
2019H2,10004,新竹縣,10008,南投,2
2019H2,10002,宜蘭,09007,連江,-4
2019H2,10007,彰化,10008,南投,-1
2019H2,65000,新北,67000,臺南,3
2019H2,64000,高雄,67000,臺南,-1
2019H2,10015,花蓮,67000,臺南,-1
2019H2,10020,嘉義市,67000,臺南,-1
2019H2,10013,屏東,64000,高雄,3
2019H2,66000,臺中,65000,新北,7
2019H2,10018,新竹市,10015,花蓮,-3
2019H2,66000,臺中,63000,臺北,5
2019H2,10010,嘉義縣,65000,新北,1
2019H2,65000,新北,10020,嘉義市,-1
2019H2,10004,新竹縣,65000,新北,-5
2019H2,10008,南投,10015,花蓮,1
2019H2,10005,苗栗,10013,屏東,2
2019H2,10005,苗栗,10007,彰化,2
2019H2,63000,臺北,10002,宜蘭,-1
2019H2,10002,宜蘭,10016,澎湖,-1
2019H2,10018,新竹市,09020,金門,1
2019H2,10017,基隆,10005,苗栗,-1
2019H2,10005,苗栗,10018,新竹市,3
2019H2,10020,嘉義市,10004,新竹縣,1
2019H2,10002,宜蘭,10005,苗栗,-1
2019H2,67000,臺南,10017,基隆,1
2019H2,10007,彰化,65000,新北,1
2019H2,10014,臺東,10004,新竹縣,-1
2019H2,65000,新北,64000,高雄,6
2019H2,10004,新竹縣,10020,嘉義市,-2
2019H2,10015,花蓮,64000,高雄,2
2019H2,63000,臺北,10014,臺東,1
2019H2,10007,彰化,67000,臺南,2
2019H2,10008,南投,67000,臺南,-1
2019H2,63000,臺北,10013,屏東,-1
2019H2,67000,臺南,10004,新竹縣,-1
2019H2,66000,臺中,10009,雲林,-1
2019H2,10017,基隆,63000,臺北,-3
2019H2,10010,嘉義縣,10009,雲林,1
2019H2,65000,新北,68000,桃園,26
2019H2,10004,新竹縣,10009,雲林,-1
2019H2,10002,宜蘭,63000,臺北,8
2019H2,63000,臺北,10018,新竹市,1
2019H2,65000,新北,09007,連江,-2
2019H2,64000,高雄,68000,桃園,5
2019H2,10015,花蓮,68000,桃園,5
2019H2,10002,宜蘭,10010,嘉義縣,1
2019H2,10020,嘉義市,68000,桃園,3
2019H2,66000,臺中,10002,宜蘭,1
2019H2,68000,桃園,10005,苗栗,8
2019H2,10018,新竹市,64000,高雄,-1
2019H2,10004,新竹縣,10002,宜蘭,-6
2019H2,10009,雲林,66000,臺中,1
2019H2,10005,苗栗,09020,金門,-1
2019H2,10008,南投,64000,高雄,-2
2019H2,10016,澎湖,10014,臺東,-1
2019H2,10005,苗栗,10017,基隆,2
2019H2,65000,新北,10016,澎湖,-1
2019H2,66000,臺中,10014,臺東,-1
2019H2,67000,臺南,68000,桃園,4
2019H2,10004,新竹縣,10014,臺東,3
2019H2,65000,新北,10005,苗栗,-1
2019H2,65000,新北,10008,南投,-1
2019H2,10018,新竹市,68000,桃園,10
2019H2,63000,臺北,10015,花蓮,2
2019H2,64000,高雄,10008,南投,1
2019H2,10015,花蓮,10005,苗栗,4
2019H2,10015,花蓮,10008,南投,2
2019H2,68000,桃園,65000,新北,-7
2019H2,10008,南投,68000,桃園,3
2019H2,10017,基隆,10009,雲林,-1
